"","X","Year","Month","Longitude","Latitude","Elevation","MaxTemp","MinTemp","Rainfall"
"14262",14262,2007,3,80,10.7719,-9999,29.4826774193548,27.1453870967742,6.215857
"14263",14263,2007,4,80,10.7719,-9999,30.6501333333333,28.7566333333333,59.58067
"14264",14264,2007,5,80,10.7719,-9999,32.4765483870968,29.3806129032258,83.137318
"14265",14265,2007,6,80,10.7719,-9999,31.4976333333333,28.7168666666667,164.714282
"14266",14266,2007,7,80,10.7719,-9999,30.9049032258065,27.963064516129,228.630623
"14267",14267,2007,8,80,10.7719,-9999,30.313064516129,27.5720322580645,149.197773
"14268",14268,2007,9,80,10.7719,-9999,30.5521,27.4284666666667,272.852343
"14269",14269,2007,10,80,10.7719,-9999,29.9136129032258,27.2127741935484,493.141972
"14270",14270,2007,11,80,10.7719,-9999,28.5342,26.5224666666667,231.858719
"14271",14271,2007,12,80,10.7719,-9999,27.6384516129032,25.9558709677419,411.648169
"14272",14272,2008,1,80,10.7719,-9999,27.3683225806452,25.2238387096774,58.503914
"14273",14273,2008,2,80,10.7719,-9999,28.3019655172414,26.7326206896552,49.880067
"14274",14274,2008,3,80,10.7719,-9999,28.948935483871,27.0780967741935,300.125044
"14275",14275,2008,4,80,10.7719,-9999,31.0195333333333,28.6823333333333,31.898128
"14276",14276,2008,5,80,10.7719,-9999,32.1322258064516,29.1455806451613,14.907075
"14277",14277,2008,6,80,10.7719,-9999,31.7906333333333,28.6143,56.394189
"14278",14278,2008,7,80,10.7719,-9999,31.0317419354839,28.1405483870968,101.376341
"14279",14279,2008,8,80,10.7719,-9999,30.394935483871,27.6554838709677,108.788686
"14280",14280,2008,9,80,10.7719,-9999,30.7038,27.8313666666667,94.655823
"14281",14281,2008,10,80,10.7719,-9999,29.8886774193548,27.7276451612903,353.866246
"14282",14282,2008,11,80,10.7719,-9999,28.8841666666667,27.0404,543.675595
"14283",14283,2008,12,80,10.7719,-9999,27.6918064516129,26.1219677419355,291.366057
"14284",14284,2009,1,80,10.7719,-9999,27.3512903225806,25.6484516129032,59.001733
"14285",14285,2009,2,80,10.7719,-9999,28.2742142857143,25.7566785714286,0.576783
"14286",14286,2009,3,80,10.7719,-9999,29.7358064516129,27.2404193548387,148.590039
"14287",14287,2009,4,80,10.7719,-9999,31.1615,28.7399,29.838175
"14288",14288,2009,5,80,10.7719,-9999,32.1977741935484,29.3654516129032,28.411673
"14289",14289,2009,6,80,10.7719,-9999,31.5232333333333,28.6054666666667,26.19037
"14290",14290,2009,7,80,10.7719,-9999,31.1705483870968,28.341064516129,60.076327
"14291",14291,2009,8,80,10.7719,-9999,30.2839677419355,27.5658387096774,195.277633
"14292",14292,2009,9,80,10.7719,-9999,30.9233,27.7329333333333,189.747575
"14293",14293,2009,10,80,10.7719,-9999,30.1345483870968,27.8524516129032,202.076372
"14294",14294,2009,11,80,10.7719,-9999,28.3886333333333,26.9950666666667,806.142354
"14295",14295,2009,12,80,10.7719,-9999,27.232064516129,25.9902903225806,685.354513
"14296",14296,2010,1,80,10.7719,-9999,27.0451290322581,25.75,86.654674
"14297",14297,2010,2,80,10.7719,-9999,27.9449642857143,26.0991785714286,0
"14298",14298,2010,3,80,10.7719,-9999,30.1534516129032,27.6739677419355,14.512249
"14299",14299,2010,4,80,10.7719,-9999,31.6212333333333,29.6585666666667,39.715581
"14300",14300,2010,5,80,10.7719,-9999,32.3720967741935,29.8677741935484,61.482232
"14301",14301,2010,6,80,10.7719,-9999,31.3603666666667,28.4915,116.390716
"14302",14302,2010,7,80,10.7719,-9999,30.9758387096774,28.036,140.692828
"14303",14303,2010,8,80,10.7719,-9999,30.5551612903226,27.6357096774194,447.22768
"14304",14304,2010,9,80,10.7719,-9999,30.268,27.6030333333333,301.621046
"14305",14305,2010,10,80,10.7719,-9999,30.4554516129032,27.4332580645161,261.03775
"14306",14306,2010,11,80,10.7719,-9999,28.3339333333333,26.7894333333333,576.555685
"14307",14307,2010,12,80,10.7719,-9999,27.18,25.5121935483871,373.818436
"14308",14308,2011,1,80,10.7719,-9999,28.1049677419355,23.1396451612903,46.688448
"14309",14309,2011,2,80,10.7719,-9999,29.76425,22.51725,37.399856
"14310",14310,2011,3,80,10.7719,-9999,32.9846451612903,23.3668064516129,5.72491
"14311",14311,2011,4,80,10.7719,-9999,33.9525666666667,26.1381666666667,128.976049
"14312",14312,2011,5,80,10.7719,-9999,37.2307741935484,28.0798387096774,22.511676
"14313",14313,2011,6,80,10.7719,-9999,35.9501,27.5145333333333,45.795865
"14314",14314,2011,7,80,10.7719,-9999,35.3255483870968,27.1462258064516,59.109891
"14315",14315,2011,8,80,10.7719,-9999,33.4951290322581,26.4901612903226,134.733575
"14316",14316,2011,9,80,10.7719,-9999,33.4796,25.9737666666667,164.214702
"14317",14317,2011,10,80,10.7719,-9999,31.5294838709677,25.1853225806452,415.037742
"14318",14318,2011,11,80,10.7719,-9999,28.3815333333333,23.8141666666667,375.184777
"14319",14319,2011,12,80,10.7719,-9999,27.8786774193548,22.8917096774194,157.078736
"14320",14320,2012,1,80,10.7719,-9999,27.8930322580645,21.2030967741935,31.393434
"14321",14321,2012,2,80,10.7719,-9999,30.736,22.7120689655172,7.438083
"14322",14322,2012,3,80,10.7719,-9999,33.7186774193548,23.8147096774194,34.478187
"14323",14323,2012,4,80,10.7719,-9999,34.7508,26.3713666666667,66.304209
"14324",14324,2012,5,80,10.7719,-9999,38.0621935483871,28.3607419354839,37.037653
"14325",14325,2012,6,80,10.7719,-9999,36.6155333333333,27.7482666666667,13.605884
"14326",14326,2012,7,80,10.7719,-9999,36.078064516129,27.0545483870968,98.794578
"14327",14327,2012,8,80,10.7719,-9999,33.9542258064516,26.2647096774194,95.684039
"14328",14328,2012,9,80,10.7719,-9999,32.5059333333333,25.8470333333333,314.948823
"14329",14329,2012,10,80,10.7719,-9999,30.3954193548387,25.3534193548387,658.927278
"14330",14330,2012,11,80,10.7719,-9999,29.5603666666667,23.7805,62.858972
"14331",14331,2012,12,80,10.7719,-9999,28.8159032258065,23.8924838709677,99.989344
"14332",14332,2013,1,80,10.7719,-9999,28.8055161290323,23.1253225806452,147.216787
"14333",14333,2013,2,80,10.7719,-9999,30.3312857142857,23.5760357142857,78.255265
"14334",14334,2013,3,80,10.7719,-9999,32.2843548387097,24.063935483871,88.973818
"14335",14335,2013,4,80,10.7719,-9999,35.9818333333333,27.6140666666667,31.230355
"14336",14336,2013,5,80,10.7719,-9999,37.6807741935484,28.8248387096774,23.055843
"14337",14337,2013,6,80,10.7719,-9999,34.6493666666667,26.5892,293.434585
"14338",14338,2013,7,80,10.7719,-9999,34.5903548387097,26.3606451612903,58.356279
"14339",14339,2013,8,80,10.7719,-9999,33.5747096774194,25.5684516129032,229.197143
"14340",14340,2013,9,80,10.7719,-9999,32.2378,25.5239666666667,137.526511
"14341",14341,2013,10,80,10.7719,-9999,32.2732903225806,25.3184838709677,192.394646
"14342",14342,2013,11,80,10.7719,-9999,28.925,23.7399666666667,225.796468
"14343",14343,2013,12,80,10.7719,-9999,27.6965483870968,22.8148709677419,84.217057
"14344",14344,2014,1,80,10.7719,-9999,28.0156774193548,23.2102903225806,58.448978
"14345",14345,2014,2,80,10.7719,-9999,29.7481785714286,22.0341785714286,39.694977
"14346",14346,2014,3,80,10.7719,-9999,33.0262580645161,23.2792903225806,2.453043
"14347",14347,2014,4,80,10.7719,-9999,35.9071666666667,26.5147333333333,8.595087
"14348",14348,2014,5,80,10.7719,-9999,36.4311612903226,28.0867096774194,66.038123
"14349",14349,2014,6,80,10.7719,-9999,37.2002333333333,28.0072,55.310955
"14350",14350,2014,7,80,10.7719,-9999,36.0771612903226,26.8871612903226,56.117823
"14351",14351,2000,1,80,11.0841,-9999,26.6545483870968,25.0948387096774,280.431178
"14352",14352,2000,2,80,11.0841,-9999,28.0529655172414,26.3350689655172,190.849674
"14353",14353,2000,3,80,11.0841,-9999,29.5887419354839,26.8521290322581,9.036253
"14354",14354,2000,4,80,11.0841,-9999,31.8206666666667,28.6208,27.899266
"14355",14355,2000,5,80,11.0841,-9999,32.4336129032258,29.1868387096774,12.823104
"14356",14356,2000,6,80,11.0841,-9999,31.5271666666667,27.9366333333333,18.651005
"14357",14357,2000,7,80,11.0841,-9999,31.1244838709677,27.6767741935484,28.490629
"14358",14358,2000,8,80,11.0841,-9999,30.817935483871,27.3274838709677,42.002544
"14359",14359,2000,9,80,11.0841,-9999,30.1771666666667,27.3506,205.401438
"14360",14360,2000,10,80,11.0841,-9999,30.2491612903226,26.7319032258064,130.419737
"14361",14361,2000,11,80,11.0841,-9999,28.1835,26.4951666666667,349.294861
"14362",14362,2000,12,80,11.0841,-9999,26.7822258064516,25.2372580645161,321.533745
"14363",14363,2001,1,80,11.0841,-9999,26.5301290322581,25.2942258064516,45.364098
"14364",14364,2001,2,80,11.0841,-9999,28.0572857142857,25.1861071428571,11.02924
"14365",14365,2001,3,80,11.0841,-9999,30.0674838709677,27.3031935483871,5.055427
"14366",14366,2001,4,80,11.0841,-9999,30.7582666666667,28.5366666666667,118.29359
"14367",14367,2001,5,80,11.0841,-9999,33.1562580645161,29.5735483870968,10.369205
"14368",14368,2001,6,80,11.0841,-9999,31.6777,28.1617666666667,67.414011
"14369",14369,2001,7,80,11.0841,-9999,31.4539677419355,27.7723548387097,118.159672
"14370",14370,2001,8,80,11.0841,-9999,31.2203225806452,27.7028064516129,132.176699
"14371",14371,2001,9,80,11.0841,-9999,30.8917666666667,27.6357666666667,149.132559
"14372",14372,2001,10,80,11.0841,-9999,29.4363225806452,26.8383548387097,372.051982
"14373",14373,2001,11,80,11.0841,-9999,28.4799666666667,26.5623,542.661175
"14374",14374,2001,12,80,11.0841,-9999,26.8342580645161,25.2737741935484,646.10091
"14375",14375,2002,1,80,11.0841,-9999,26.7773225806452,25.213935483871,140.990622
"14376",14376,2002,2,80,11.0841,-9999,27.6296785714286,25.9028214285714,345.766491
"14377",14377,2002,3,80,11.0841,-9999,29.6343870967742,26.993064516129,10.49796
"14378",14378,2002,4,80,11.0841,-9999,31.4392,28.7825,54.135125
"14379",14379,2002,5,80,11.0841,-9999,32.6165806451613,29.1388387096774,21.286019
"14380",14380,2002,6,80,11.0841,-9999,31.5905,28.2008666666667,126.368523
"14381",14381,2002,7,80,11.0841,-9999,31.7942258064516,28.5669677419355,93.85926
"14382",14382,2002,8,80,11.0841,-9999,31.2496774193548,27.8437096774194,26.974868
"14383",14383,2002,9,80,11.0841,-9999,31.1284333333333,27.8158666666667,60.99644
"14384",14384,2002,10,80,11.0841,-9999,29.5663548387097,27.0803870967742,329.97779
"14385",14385,2002,11,80,11.0841,-9999,28.2899666666667,26.1249666666667,554.974312
"14386",14386,2002,12,80,11.0841,-9999,27.0711290322581,25.3900967741935,215.440153
"14387",14387,2003,1,80,11.0841,-9999,26.7562903225807,25.2866129032258,68.218227
"14388",14388,2003,2,80,11.0841,-9999,28.2499285714286,26.3710357142857,15.422058
"14389",14389,2003,3,80,11.0841,-9999,29.4728709677419,27.0944516129032,43.1488
"14390",14390,2003,4,80,11.0841,-9999,31.2873333333333,28.7938666666667,52.349847
"14391",14391,2003,5,80,11.0841,-9999,32.715064516129,29.1597096774194,16.633128
"14392",14392,2003,6,80,11.0841,-9999,31.7411666666667,28.3542333333333,105.647245
"14393",14393,2003,7,80,11.0841,-9999,31.1006451612903,27.7645483870968,173.716183
"14394",14394,2003,8,80,11.0841,-9999,30.5550322580645,27.173935483871,316.974451
"14395",14395,2003,9,80,11.0841,-9999,31.0705333333333,27.9353666666667,54.00983
"14396",14396,2003,10,80,11.0841,-9999,29.6818064516129,27.1818709677419,395.124984
"14397",14397,2003,11,80,11.0841,-9999,28.2238666666667,26.8650333333333,871.048561
"14398",14398,2003,12,80,11.0841,-9999,27.1583548387097,25.6161935483871,120.272021
"14399",14399,2004,1,80,11.0841,-9999,26.8533870967742,25.2500322580645,28.324998
"14400",14400,2004,2,80,11.0841,-9999,27.6797586206897,25.5471724137931,19.459536
"14401",14401,2004,3,80,11.0841,-9999,29.5850322580645,26.9096451612903,25.244514
"14402",14402,2004,4,80,11.0841,-9999,31.3902666666667,28.8486,47.547637
"14403",14403,2004,5,80,11.0841,-9999,30.7718387096774,27.6307741935484,516.062104
"14404",14404,2004,6,80,11.0841,-9999,31.2575666666667,27.6690666666667,131.860001
"14405",14405,2004,7,80,11.0841,-9999,30.696064516129,27.4180322580645,164.222464
"14406",14406,2004,8,80,11.0841,-9999,30.9875806451613,27.5704838709677,242.117239
"14407",14407,2004,9,80,11.0841,-9999,29.7213,27.0525333333333,397.974588
"14408",14408,2004,10,80,11.0841,-9999,29.2546451612903,26.8155161290323,792.333286
"14409",14409,2004,11,80,11.0841,-9999,27.9362666666667,26.5869666666667,771.875377
"14410",14410,2004,12,80,11.0841,-9999,26.9253225806452,25.5687096774193,165.411189
"14411",14411,2005,1,80,11.0841,-9999,27.2698387096774,25.7716774193548,52.971272
"14412",14412,2005,2,80,11.0841,-9999,28.4286071428571,26.2967142857143,26.610947
"14413",14413,2005,3,80,11.0841,-9999,29.9049032258065,27.7197096774194,33.491141
"14414",14414,2005,4,80,11.0841,-9999,30.7784666666667,28.5045,358.374963
"14415",14415,2005,5,80,11.0841,-9999,32.6212903225807,29.4497741935484,20.829398
"14416",14416,2005,6,80,11.0841,-9999,32.1519,28.7672,61.044505
"14417",14417,2005,7,80,11.0841,-9999,31.2683548387097,27.871935483871,178.672032
"14418",14418,2005,8,80,11.0841,-9999,31.5698064516129,28.2136774193548,69.002726
"14419",14419,2005,9,80,11.0841,-9999,30.7523,27.2183333333333,328.549559
"14420",14420,2005,10,80,11.0841,-9999,29.6048387096774,26.9263870967742,331.411206
"14421",14421,2005,11,80,11.0841,-9999,27.5797,25.9327,913.531676
"14422",14422,2005,12,80,11.0841,-9999,26.676,25.1130322580645,245.58393
"14423",14423,2006,1,80,11.0841,-9999,26.3959032258065,24.6597741935484,129.123701
"14424",14424,2006,2,80,11.0841,-9999,27.3961071428571,25.2541785714286,13.551809
"14425",14425,2006,3,80,11.0841,-9999,29.5486129032258,27.3208387096774,66.633815
"14426",14426,2006,4,80,11.0841,-9999,31.6635666666667,28.4171333333333,42.403789
"14427",14427,2006,5,80,11.0841,-9999,32.0568064516129,28.8426129032258,32.055195
"14428",14428,2006,6,80,11.0841,-9999,31.6292,28.2636666666667,219.824462
"14429",14429,2006,7,80,11.0841,-9999,31.9795806451613,28.2601612903226,138.262941
"14430",14430,2006,8,80,11.0841,-9999,30.8778387096774,27.5522580645161,168.408836
"14431",14431,2006,9,80,11.0841,-9999,30.6512,27.1487,122.711299
"14432",14432,2006,10,80,11.0841,-9999,29.4548064516129,27.1824193548387,861.022557
"14433",14433,2006,11,80,11.0841,-9999,28.0802666666667,26.6729,983.710576
"14434",14434,2006,12,80,11.0841,-9999,27.8388387096774,26.5206451612903,92.758938
"14435",14435,2007,1,80,11.0841,-9999,27.2419677419355,25.6541935483871,14.302825
"14436",14436,2007,2,80,11.0841,-9999,27.6877857142857,25.9473928571429,59.971609
"14437",14437,2007,3,80,11.0841,-9999,29.4620967741935,26.8326129032258,1.553535
"14438",14438,2007,4,80,11.0841,-9999,30.6398666666667,28.5194,40.788449
"14439",14439,2007,5,80,11.0841,-9999,32.6968709677419,29.1830322580645,127.630238
"14440",14440,2007,6,80,11.0841,-9999,31.6651666666667,28.4995666666667,253.730956
"14441",14441,2007,7,80,11.0841,-9999,31.1197096774194,27.8266774193548,251.094255
"14442",14442,2007,8,80,11.0841,-9999,30.4554516129032,27.2723548387097,220.284464
"14443",14443,2007,9,80,11.0841,-9999,30.6988666666667,27.2622,375.541979
"14444",14444,2007,10,80,11.0841,-9999,29.9609677419355,27.0422258064516,608.66832
"14445",14445,2007,11,80,11.0841,-9999,28.4376666666667,26.2691333333333,280.816556
"14446",14446,2007,12,80,11.0841,-9999,27.4637419354839,25.7082580645161,433.453485
"14447",14447,2008,1,80,11.0841,-9999,27.2100967741935,24.9592903225806,63.794522
"14448",14448,2008,2,80,11.0841,-9999,28.1616551724138,26.5199655172414,22.506528
"14449",14449,2008,3,80,11.0841,-9999,28.8579032258064,26.8559032258065,362.465546
"14450",14450,2008,4,80,11.0841,-9999,31.0600666666667,28.4339333333333,51.232329
"14451",14451,2008,5,80,11.0841,-9999,32.5458387096774,29.0832580645161,17.595287
"14452",14452,2008,6,80,11.0841,-9999,32.1353333333333,28.4979666666667,38.589478
"14453",14453,2008,7,80,11.0841,-9999,31.2308387096774,28.0165806451613,130.03695
"14454",14454,2008,8,80,11.0841,-9999,30.4775806451613,27.4811612903226,98.792847
"14455",14455,2008,9,80,11.0841,-9999,30.9001,27.6217333333333,122.11647
"14456",14456,2008,10,80,11.0841,-9999,29.8511935483871,27.547935483871,404.770685
"14457",14457,2008,11,80,11.0841,-9999,28.8271666666667,26.9320333333333,576.563447
"14458",14458,2008,12,80,11.0841,-9999,27.5403548387097,25.9152903225806,376.451649
"14459",14459,2009,1,80,11.0841,-9999,27.1888064516129,25.4398064516129,52.378168
"14460",14460,2009,2,80,11.0841,-9999,28.2184642857143,25.4862857142857,0.19226
"14461",14461,2009,3,80,11.0841,-9999,29.7552258064516,26.9166774193548,152.517688
"14462",14462,2009,4,80,11.0841,-9999,31.3347666666667,28.5437333333333,31.1737
"14463",14463,2009,5,80,11.0841,-9999,32.5210967741935,29.2078709677419,32.117833
"14464",14464,2009,6,80,11.0841,-9999,31.9260333333333,28.5611,24.216274
"14465",14465,2009,7,80,11.0841,-9999,31.474935483871,28.2939677419355,59.391408
"14466",14466,2009,8,80,11.0841,-9999,30.5726774193548,27.454935483871,148.435565
"14467",14467,2009,9,80,11.0841,-9999,31.2732666666667,27.5830666666667,230.661373
"14468",14468,2009,10,80,11.0841,-9999,30.2739032258064,27.6631612903226,235.57263
"14469",14469,2009,11,80,11.0841,-9999,28.3211,26.8576,940.485685
"14470",14470,2009,12,80,11.0841,-9999,27.1154516129032,25.862064516129,658.62691
"14471",14471,2010,1,80,11.0841,-9999,26.8972903225806,25.5367419354839,84.024801
"14472",14472,2010,2,80,11.0841,-9999,27.8633214285714,25.8019642857143,0.070381
"14473",14473,2010,3,80,11.0841,-9999,30.1626451612903,27.3470322580645,11.551103
"14474",14474,2010,4,80,11.0841,-9999,31.7323666666667,29.4105333333333,45.233646
"14475",14475,2010,5,80,11.0841,-9999,32.5830967741935,29.6613225806452,44.822506
"14476",14476,2010,6,80,11.0841,-9999,31.6755333333333,28.3561333333333,104.151234
"14477",14477,2010,7,80,11.0841,-9999,31.0552903225806,27.7896451612903,153.39143
"14478",14478,2010,8,80,11.0841,-9999,30.6653870967742,27.4662903225807,441.540521
"14479",14479,2010,9,80,11.0841,-9999,30.3254333333333,27.3683,358.85643
"14480",14480,2010,10,80,11.0841,-9999,30.5457741935484,27.2053225806452,267.096474
"14481",14481,2010,11,80,11.0841,-9999,28.2437333333333,26.5355,789.963413
"14482",14482,2010,12,80,11.0841,-9999,27.0736129032258,25.3033548387097,391.326177
"14483",14483,2011,1,80,11.0841,-9999,28.0906774193548,23.1762258064516,39.046107
"14484",14484,2011,2,80,11.0841,-9999,29.6640357142857,22.4740714285714,38.189503
"14485",14485,2011,3,80,11.0841,-9999,32.8364193548387,23.1784193548387,4.094128
"14486",14486,2011,4,80,11.0841,-9999,33.9994666666667,26.0051666666667,90.961615
"14487",14487,2011,5,80,11.0841,-9999,38.0788709677419,28.0336129032258,21.622459
"14488",14488,2011,6,80,11.0841,-9999,36.9343,27.7052,27.244374
"14489",14489,2011,7,80,11.0841,-9999,36.0991935483871,27.3191290322581,42.654415
"14490",14490,2011,8,80,11.0841,-9999,34.4562258064516,26.5374193548387,119.893464
"14491",14491,2011,9,80,11.0841,-9999,33.9482,25.7901666666667,158.644292
"14492",14492,2011,10,80,11.0841,-9999,31.6861612903226,25.0704516129032,402.906474
"14493",14493,2011,11,80,11.0841,-9999,28.3208,23.9358,395.397966
"14494",14494,2011,12,80,11.0841,-9999,27.9536774193548,23.0332580645161,166.827384
"14495",14495,2012,1,80,11.0841,-9999,27.7113225806452,21.112935483871,29.723161
"14496",14496,2012,2,80,11.0841,-9999,30.558275862069,22.5263448275862,3.922464
"14497",14497,2012,3,80,11.0841,-9999,33.6687096774194,23.6810322580645,44.110112
"14498",14498,2012,4,80,11.0841,-9999,34.7795,26.289,59.93385
"14499",14499,2012,5,80,11.0841,-9999,38.6730322580645,28.3667096774194,31.673243
"14500",14500,2012,6,80,11.0841,-9999,37.2355666666667,27.8587,4.076957
"14501",14501,2012,7,80,11.0841,-9999,36.6157741935484,27.2193548387097,74.602351
"14502",14502,2012,8,80,11.0841,-9999,34.5703870967742,26.3305483870968,57.904823
"14503",14503,2012,9,80,11.0841,-9999,33.7374,25.9829666666667,214.295187
"14504",14504,2012,10,80,11.0841,-9999,30.572064516129,25.3584838709677,699.575083
"14505",14505,2012,11,80,11.0841,-9999,29.5502333333333,23.7443,49.860759
"14506",14506,2012,12,80,11.0841,-9999,28.8227096774194,23.9107741935484,94.606017
"14507",14507,2013,1,80,11.0841,-9999,29.1662580645161,23.2041290322581,35.43262
"14508",14508,2013,2,80,11.0841,-9999,30.2542142857143,23.5551785714286,69.94857
"14509",14509,2013,3,80,11.0841,-9999,32.2624838709677,23.8998709677419,95.15019
"14510",14510,2013,4,80,11.0841,-9999,35.9835333333333,27.4013666666667,24.111554
"14511",14511,2013,5,80,11.0841,-9999,38.3068387096774,28.8679677419355,16.091533
"14512",14512,2013,6,80,11.0841,-9999,34.8864666666667,26.5671666666667,236.931332
"14513",14513,2013,7,80,11.0841,-9999,35.3576774193548,26.5290322580645,34.263614
"14514",14514,2013,8,80,11.0841,-9999,33.4071290322581,25.4104838709677,337.879402
"14515",14515,2013,9,80,11.0841,-9999,32.2650666666667,25.1001,162.140998
"14516",14516,2013,10,80,11.0841,-9999,32.0364193548387,25.0339677419355,162.635446
"14517",14517,2013,11,80,11.0841,-9999,28.7906666666667,23.8443333333333,253.101815
"14518",14518,2013,12,80,11.0841,-9999,27.4807096774193,22.9031612903226,89.418405
"14519",14519,2014,1,80,11.0841,-9999,27.8432903225806,23.2981612903226,29.565239
"14520",14520,2014,2,80,11.0841,-9999,29.4417142857143,21.9360714285714,37.549213
"14521",14521,2014,3,80,11.0841,-9999,32.8394838709677,23.0477741935484,1.85566
"14522",14522,2014,4,80,11.0841,-9999,35.8043,26.2077666666667,10.799211
"14523",14523,2014,5,80,11.0841,-9999,37.116,28.0836774193548,53.60985
"14524",14524,2014,6,80,11.0841,-9999,37.7588333333333,27.9695333333333,95.127855
"14525",14525,2014,7,80,11.0841,-9999,36.5418064516129,27.0866774193548,40.146448
"14526",14526,2000,1,80,11.3964,-9999,26.5542580645161,24.9147096774193,226.273746
"14527",14527,2000,2,80,11.3964,-9999,27.8396551724138,26.1424137931034,162.892913
"14528",14528,2000,3,80,11.3964,-9999,29.3561290322581,26.6324838709678,8.243181
"14529",14529,2000,4,80,11.3964,-9999,31.6294,28.5284333333333,26.701932
"14530",14530,2000,5,80,11.3964,-9999,32.4331935483871,29.2252903225807,17.111208
"14531",14531,2000,6,80,11.3964,-9999,31.5198,27.9472,37.854771
"14532",14532,2000,7,80,11.3964,-9999,31.1923225806452,27.818064516129,24.038608
"14533",14533,2000,8,80,11.3964,-9999,30.8881290322581,27.3709677419355,36.638115
"14534",14534,2000,9,80,11.3964,-9999,30.2101666666667,27.2859,186.066334
"14535",14535,2000,10,80,11.3964,-9999,30.2189032258065,26.6931612903226,158.638286
"14536",14536,2000,11,80,11.3964,-9999,28.1304,26.4045333333333,334.062505
"14537",14537,2000,12,80,11.3964,-9999,26.7379677419355,25.0549032258065,317.163201
"14538",14538,2001,1,80,11.3964,-9999,26.4235483870968,25.098064516129,17.823597
"14539",14539,2001,2,80,11.3964,-9999,27.9144285714286,24.9434285714286,5.917171
"14540",14540,2001,3,80,11.3964,-9999,29.8424516129032,27.1610322580645,0.092697
"14541",14541,2001,4,80,11.3964,-9999,30.6591666666667,28.3748333333333,99.472619
"14542",14542,2001,5,80,11.3964,-9999,33.1426451612903,29.6002258064516,15.394597
"14543",14543,2001,6,80,11.3964,-9999,31.8032666666667,28.3199666666667,63.204857
"14544",14544,2001,7,80,11.3964,-9999,31.5097419354839,27.8233870967742,153.145997
"14545",14545,2001,8,80,11.3964,-9999,31.3082258064516,27.7892258064516,154.986165
"14546",14546,2001,9,80,11.3964,-9999,30.8668333333333,27.5592333333333,178.942374
"14547",14547,2001,10,80,11.3964,-9999,29.3687741935484,26.7277741935484,376.007896
"14548",14548,2001,11,80,11.3964,-9999,28.3584,26.4340666666667,477.103645
"14549",14549,2001,12,80,11.3964,-9999,26.7481612903226,25.1464838709677,567.062807
"14550",14550,2002,1,80,11.3964,-9999,26.6129677419355,24.9660967741936,111.74471
"14551",14551,2002,2,80,11.3964,-9999,27.5457142857143,25.6832142857143,277.502619
"14552",14552,2002,3,80,11.3964,-9999,29.4681935483871,26.8353870967742,8.143613
"14553",14553,2002,4,80,11.3964,-9999,31.2938666666667,28.6552,41.239927
"14554",14554,2002,5,80,11.3964,-9999,32.6127741935484,29.1577419354839,33.707422
"14555",14555,2002,6,80,11.3964,-9999,31.5290333333333,28.1303,189.581097
"14556",14556,2002,7,80,11.3964,-9999,31.8779677419355,28.7083870967742,114.559093
"14557",14557,2002,8,80,11.3964,-9999,31.3315806451613,27.8984516129032,37.995526
"14558",14558,2002,9,80,11.3964,-9999,31.1066666666667,27.7490333333333,71.125306
"14559",14559,2002,10,80,11.3964,-9999,29.5682258064516,27.0165483870968,397.428708
"14560",14560,2002,11,80,11.3964,-9999,28.1696666666667,25.9498333333333,590.001781
"14561",14561,2002,12,80,11.3964,-9999,26.9598387096774,25.1502258064516,160.881039
"14562",14562,2003,1,80,11.3964,-9999,26.5820967741935,25.1235483870968,32.576169
"14563",14563,2003,2,80,11.3964,-9999,28.0146785714286,26.1329285714286,4.978179
"14564",14564,2003,3,80,11.3964,-9999,29.2914193548387,26.9218064516129,36.023141
"14565",14565,2003,4,80,11.3964,-9999,31.1508666666667,28.6574,39.166262
"14566",14566,2003,5,80,11.3964,-9999,32.7043225806452,29.1653548387097,6.432153
"14567",14567,2003,6,80,11.3964,-9999,31.7695333333333,28.358,156.42646
"14568",14568,2003,7,80,11.3964,-9999,30.9765483870968,27.724064516129,165.418918
"14569",14569,2003,8,80,11.3964,-9999,30.5645161290323,27.192935483871,393.676125
"14570",14570,2003,9,80,11.3964,-9999,31.0821666666667,27.9933,38.089092
"14571",14571,2003,10,80,11.3964,-9999,29.6556451612903,27.1008064516129,446.022579
"14572",14572,2003,11,80,11.3964,-9999,28.2266,26.7949333333333,785.21352
"14573",14573,2003,12,80,11.3964,-9999,27.0915161290323,25.3255483870968,94.165722
"14574",14574,2004,1,80,11.3964,-9999,26.6738064516129,24.9895483870968,22.164059
"14575",14575,2004,2,80,11.3964,-9999,27.4246206896552,25.3115862068966,5.843353
"14576",14576,2004,3,80,11.3964,-9999,29.3687096774194,26.716935483871,25.189593
"14577",14577,2004,4,80,11.3964,-9999,31.2001,28.7508,32.066338
"14578",14578,2004,5,80,11.3964,-9999,30.8292580645161,27.6718064516129,511.154343
"14579",14579,2004,6,80,11.3964,-9999,31.2909666666667,27.6410666666667,156.740542
"14580",14580,2004,7,80,11.3964,-9999,30.6594516129032,27.3753870967742,198.752168
"14581",14581,2004,8,80,11.3964,-9999,31.0837741935484,27.6269032258064,222.389911
"14582",14582,2004,9,80,11.3964,-9999,29.8562666666667,26.9981333333333,363.450029
"14583",14583,2004,10,80,11.3964,-9999,29.19,26.8063870967742,810.022072
"14584",14584,2004,11,80,11.3964,-9999,27.8827666666667,26.4635666666667,720.011117
